id_krs,id_mahasiswa,kode_mk,semester_akademik,nilai_angka,nilai_huruf
19572,2025030796.0,,2022/2023 Genap,76.21953762870686,B
19573,2019011768.0,MK018,2023/2024 Ganjil,75.57533348441366,B
19574,2024006230.0,MK105,202/2023 Ganjil,81.54844032812204,B
19575,2023038486.0,MK092,2022/2023 Genap,138.3233249398135,A
19576,2021033204.0,MK052,2023/2024 Ganjil,81.82640063527138,B
19577,2023029038.0,MK002,2023/2024 Ganjil,79.85702462380338,B
19578,2021041789.0,MK101,202/2023 Ganjil,76.1893856047229,B
19579,2019010193.0,,2022/2023 Genap,79.87380214802937,B
19580,2019028445.0,MK117,2022/2023 Genap,78.5975691149703,B
19581,2025003637.0,MK088,2022/2023 Genap,73.4577772165969,C
19582,2019024762.0,MK035,2022/2023 Genap,72.83765160881484,C
19583,2021010778.0,MK081,2023/2024 Ganjil,148.28483674860624,A
19584,2020033373.0,MK094,2023/2024 Ganjil,77.57999387308844,B
19585,2022015134.0,MK115,2023/2024 Ganjil,79.74782364565338,B
19586,2021021723.0,MK072,202/2023 Ganjil,73.97692256151441,C
19587,2022005882.0,MK080,202/2023 Ganjil,79.88396327454277,B
19588,2024025766.0,,2023/2024 Ganjil,79.48348523240895,B
19589,2021033260.0,MK031,2022/2023 Genap,89.20056902197278,A
19590,2024015932.0,MK008,2022/2023 Genap,68.99861889063546,C
19591,2024039716.0,MK035,2023/2024 Ganjil,79.58105256975938,B
19592,2020031313.0,MK034,2022/2023 Genap,80.71922840922599,B
19593,2021021724.0,MK138,,88.70202478496593,A
19594,2021025702.0,MK108,202/2023 Ganjil,83.91936354917718,B
19595,2023037305.0,MK052,2023/2024 Ganjil,87.9135625473157,A
19596,2021014209.0,MK140,,70.79883816849271,C
19597,2023038089.0,MK105,202/2023 Ganjil,83.04775116160069,B
19598,2021021257.0,MK147,2022/2023 Genap,88.2918944190441,A
19599,2022035197.0,MK057,2023/2024 Ganjil,71.96269181845082,C
19600,2021025954.0,MK054,2023/2024 Ganjil,76.81988765936774,B
19601,2022036318.0,MK015,2022/2023 Genap,,E
19602,2023040052.0,MK110,2023/2024 Ganjil,74.47586368261926,C
19603,2023032262.0,MK146,2022/2023 Genap,81.93563041929605,B
19604,2021012060.0,MK044,202/2023 Ganjil,77.04295410036232,B
19605,2021011335.0,MK091,2023/2024 Ganjil,86.24731701143493,A
19606,2024015038.0,MK102,202/2023 Ganjil,78.46640110844925,B
19607,2021030486.0,MK128,202/2023 Ganjil,74.41233854265292,C
19608,2021037819.0,MK084,2023/2024 Ganjil,82.86819454931457,B
19609,2024034653.0,MK149,2022/2023 Genap,70.22280952658083,C
19610,2024003752.0,MK029,202/2023 Ganjil,72.92799965637906,C
19611,2022009528.0,MK107,2023/2024 Ganjil,74.39487796735789,C
19612,2020004544.0,MK015,2023/2024 Ganjil,73.57469385388316,C
19613,,MK086,2022/2023 Genap,70.9946869645946,C
19614,2025010432.0,MK087,202/2023 Ganjil,84.60092735973245,B
19615,2024004274.0,MK068,2022/2023 Genap,73.38148504642928,C
19616,2019037786.0,MK088,2023/2024 Ganjil,78.00899912185689,B
19617,2024037252.0,MK064,,71.714442251785,C
19618,2024022877.0,MK014,2022/2023 Genap,81.72883893685388,B
19619,2020035773.0,MK054,202/2023 Ganjil,77.29077440232032,B
19620,2023031577.0,MK059,2022/2023 Genap,78.53060385989498,B
19621,2021039303.0,MK128,202/2023 Ganjil,73.31067588203219,C
19622,2025001307.0,MK055,202/2023 Ganjil,,E
19623,2025003987.0,MK039,2023/2024 Ganjil,83.77008512595222,B
19624,2019016106.0,MK077,2023/2024 Ganjil,68.92497898371502,C
19625,2025037688.0,MK147,2022/2023 Genap,87.17496212926146,A
19626,2020011088.0,MK044,202/2023 Ganjil,73.17799462888,C
19627,2025002076.0,MK046,,65.32023094186948,C
19628,2022022842.0,MK097,202/2023 Ganjil,83.57445734166708,B
19629,2025027959.0,MK080,2022/2023 Genap,,E
19630,2025014850.0,MK147,,64.16735200161642,D
19631,2020008279.0,MK044,2022/2023 Genap,77.15974460669895,B
19632,2023003949.0,MK094,2023/2024 Ganjil,76.92790951540283,B
19633,2021016518.0,MK148,2022/2023 Genap,70.35025313424904,C
19634,2022019738.0,,2022/2023 Genap,78.62874027301697,B
19635,2025041081.0,MK111,202/2023 Ganjil,83.88626272643995,B
19636,2025038369.0,MK007,2023/2024 Ganjil,76.22914660948962,B
19637,2021032465.0,MK042,202/2023 Ganjil,97.33475257911408,A
19638,2021016986.0,MK062,2022/2023 Genap,73.05437308601911,C
19639,2019023906.0,MK002,2022/2023 Genap,81.72094542952718,B
19640,2023005723.0,MK077,2022/2023 Genap,74.76169700757286,C
19641,2024001058.0,MK046,2023/2024 Ganjil,81.58248763654025,B
19642,2019010717.0,MK038,202/2023 Ganjil,78.81826737560046,B
19643,2023033695.0,MK095,2023/2024 Ganjil,82.92125282689187,B
19644,2021032103.0,MK129,2022/2023 Genap,66.07377782665215,C
19645,2019025185.0,MK107,202/2023 Ganjil,85.48636572698885,A
19646,2019035024.0,MK141,2022/2023 Genap,79.6940406843961,B
19647,2025027995.0,MK060,,72.32177910112219,C
19648,2020002534.0,MK055,2023/2024 Ganjil,82.08667294844197,B
19649,2025030726.0,MK107,2022/2023 Genap,70.05651209055078,C
19650,2024032801.0,MK031,2022/2023 Genap,100.0,A
19651,2025014830.0,MK097,2022/2023 Genap,73.02558187620255,C
19652,2021035681.0,MK142,2022/2023 Genap,78.63398485662816,B
19653,2020040280.0,MK086,202/2023 Ganjil,72.24667172566232,C
19654,2022009680.0,MK133,2022/2023 Genap,79.99198032597462,B
19655,2020031701.0,MK119,2023/2024 Ganjil,81.55521908950372,B
19656,2024012125.0,MK096,2023/2024 Ganjil,79.39098320368184,B
19657,2021017917.0,MK003,202/2023 Ganjil,75.71051146545501,B
19658,2023021366.0,MK139,2022/2023 Genap,94.00982997308655,A
19659,2025030117.0,MK042,2023/2024 Ganjil,87.15701138112598,A
19660,2021037712.0,MK137,2023/2024 Ganjil,87.96424253661674,A
19661,2022000709.0,MK141,2023/2024 Ganjil,89.51128057431596,A
19662,2024020924.0,MK086,2022/2023 Genap,78.99120750955775,B
19663,,MK146,202/2023 Ganjil,76.41320522284036,B
19664,2022002905.0,MK010,202/2023 Ganjil,83.97532692864851,B
19665,2019029823.0,MK140,202/2023 Ganjil,79.62256571430109,B
19666,2025022390.0,MK047,2023/2024 Ganjil,79.33902584293082,B
19667,2023002687.0,MK083,202/2023 Ganjil,79.01429487327961,B
19668,2019006679.0,MK117,2023/2024 Ganjil,81.82452551112833,B
19669,2020018631.0,MK010,202/2023 Ganjil,76.87692805958315,B
19670,2023030840.0,MK129,2023/2024 Ganjil,72.89115029838834,C
19671,2019038582.0,MK071,2022/2023 Genap,82.29151756007452,B
19672,2022020480.0,MK119,2023/2024 Ganjil,72.77524161269632,C
19673,2019028408.0,MK119,,79.83559890831083,B
19674,2023009914.0,MK139,2023/2024 Ganjil,63.67668668869856,D
19675,2022027066.0,MK127,2022/2023 Genap,78.71833141599626,B
19676,2023036126.0,,202/2023 Ganjil,85.18489175569184,A
19677,2019012316.0,MK086,2022/2023 Genap,76.56612769236003,B
19678,2021006473.0,MK010,202/2023 Ganjil,77.0549759294846,B
19679,,MK133,2022/2023 Genap,66.21141729456784,C
19680,2024005257.0,MK124,202/2023 Ganjil,85.65618637603794,A
19681,2025016850.0,MK076,2022/2023 Genap,94.71253242517489,A
19682,2021016706.0,MK057,202/2023 Ganjil,69.07117444792522,C
19683,2019002288.0,MK082,2023/2024 Ganjil,74.54450196371634,C
19684,2019038913.0,,2022/2023 Genap,72.90983642117146,C
19685,2025019275.0,MK070,202/2023 Ganjil,79.6184322121753,B
19686,2022017772.0,MK007,202/2023 Ganjil,76.91130209955097,B
19687,2025019740.0,MK019,2023/2024 Ganjil,91.40165672174554,A
19688,2021036686.0,MK143,2022/2023 Genap,82.63255497880054,B
19689,2024036235.0,MK117,202/2023 Ganjil,81.29824375909406,B
19690,2025034459.0,MK086,202/2023 Ganjil,79.79437143416577,B
19691,2022032006.0,MK079,2023/2024 Ganjil,70.33647342517749,C
19692,2020007180.0,MK059,2023/2024 Ganjil,,E
19693,2019039770.0,MK070,2022/2023 Genap,72.34711069218635,C
19694,2023038026.0,MK006,2022/2023 Genap,69.35698853018476,C
19695,2025018678.0,MK076,2023/2024 Ganjil,79.9233099603795,B
19696,2023000927.0,,2022/2023 Genap,70.16319773076182,C
19697,2020000273.0,MK119,2023/2024 Ganjil,56.82230269884708,D
19698,2020022124.0,MK070,2023/2024 Ganjil,70.40407266018822,C
19699,2019038272.0,MK115,202/2023 Ganjil,94.81565444777102,A
19700,2021012093.0,MK101,2022/2023 Genap,88.78088193870614,A
19701,2024005961.0,MK142,202/2023 Ganjil,73.6632548111855,C
19702,2025009871.0,MK111,2023/2024 Ganjil,90.35599744211771,A
19703,2019014357.0,MK083,2023/2024 Ganjil,73.56574294722843,C
19704,2023037610.0,MK007,,74.12380121857835,C
19705,2021037493.0,MK061,2022/2023 Genap,80.35788708564087,B
19706,2024034508.0,MK108,2023/2024 Ganjil,64.84622047574419,D
19707,2020037151.0,MK072,2021/2022 Genap,97.33154457367873,A
19708,2022016527.0,MK099,2022/2023 Genap,80.12510051154247,B
19709,2021040591.0,MK053,2023/2024 Ganjil,75.42910429742935,B
19710,2021031082.0,MK083,2022/2023 Genap,80.27486539752832,B
19711,2024038027.0,MK028,202/2023 Ganjil,84.16088142683007,B
19712,2021014781.0,MK046,202/2023 Ganjil,78.28657956521353,B
19713,2023001707.0,MK123,2023/2024 Ganjil,81.27045859527593,B
19714,,MK084,2023/2024 Ganjil,73.83722153968004,C
19715,2019006837.0,MK027,2022/2023 Genap,74.26718446832443,C
19716,2022015071.0,MK035,2022/2023 Genap,76.79089494336846,B
19717,,MK047,202/2023 Ganjil,76.04209142198432,B
19718,2022009301.0,MK052,2023/2024 Ganjil,82.9615396302139,B
19719,2020020576.0,MK069,202/2023 Ganjil,73.66761420272782,C
19720,2023004789.0,MK041,2022/2023 Genap,75.83752451322579,B
19721,2019006536.0,MK050,2023/2024 Ganjil,84.86532604087283,B
19722,2024022010.0,MK045,2022/2023 Genap,71.07521947792313,C
19723,2023017576.0,MK020,202/2023 Ganjil,66.44240591755946,C
19724,2023010079.0,MK120,2023/2024 Ganjil,73.42796954800977,C
19725,2024036937.0,MK036,2022/2023 Genap,65.30990037847583,C
19726,2023015136.0,MK091,2022/2023 Genap,,E
19727,2019017834.0,MK070,202/2023 Ganjil,74.85081554862415,C
19728,2022023895.0,,202/2023 Ganjil,75.79093557258994,B
19729,2021009600.0,MK148,2023/2024 Ganjil,82.42268079008552,B
19730,2021039255.0,MK105,202/2023 Ganjil,86.36071212647602,A
19731,2019025226.0,MK098,2022/2023 Genap,76.06138600633813,B
19732,2023009401.0,MK103,2023/2024 Ganjil,76.97704231282316,B
19733,2024039938.0,MK124,2022/2023 Genap,70.52421801089135,C
19734,2021013392.0,MK074,2023/2024 Ganjil,83.42502088649748,B
19735,2022041955.0,MK064,2022/2023 Genap,70.88748307328017,C
19736,2021006493.0,MK045,202/2023 Ganjil,93.24509832968836,A
19737,2024020632.0,MK038,202/2023 Ganjil,69.62252630184052,C
19738,2019012628.0,MK110,2023/2024 Ganjil,71.96123938391288,C
19739,2021026239.0,MK101,2022/2023 Genap,75.40427401759503,B
19740,2025011841.0,MK085,202/2023 Ganjil,76.23544325387111,B
19741,2019029911.0,MK073,202/2023 Ganjil,76.64787179491007,B
19742,2019029726.0,MK003,202/2023 Ganjil,81.31911098847327,B
19743,2021000990.0,MK059,2023/2024 Ganjil,77.45588914877985,B
19744,2022030671.0,MK100,202/2023 Ganjil,79.70656002418147,B
19745,2020012710.0,MK030,2022/2023 Genap,77.97127621073032,B
19746,2020015341.0,MK016,2023/2024 Ganjil,79.94066125035857,B
19747,2020008304.0,MK029,2023/2024 Ganjil,76.81682605541477,B
19748,2024005444.0,,2023/2024 Ganjil,74.27837040020168,C
19749,2019023366.0,MK024,2023/2024 Ganjil,75.04413805695106,B
19750,2019006754.0,MK007,2023/2024 Ganjil,81.17257861174102,B
19751,2024019188.0,MK101,2023/2024 Ganjil,87.40966406452526,A
19752,2019015599.0,MK046,202/2023 Ganjil,78.1916350823467,B
19753,2022032467.0,MK048,2023/2024 Ganjil,75.10356349693107,B
19754,2019003957.0,MK102,202/2023 Ganjil,83.44667029093779,B
19755,2022007716.0,MK043,,,E
19756,2023004952.0,MK055,202/2023 Ganjil,76.66119992073607,B
19757,2024032866.0,MK065,2023/2024 Ganjil,72.85155611508245,C
19758,2020021060.0,MK041,2022/2023 Genap,83.35603665142128,B
19759,2019017495.0,MK034,2023/2024 Ganjil,75.38937623950602,B
19760,2024005057.0,MK059,2023/2024 Ganjil,69.15924892869174,C
19761,2019010251.0,MK063,2023/2024 Ganjil,69.93023318752344,C
19762,2021025565.0,MK012,202/2023 Ganjil,71.39615401239217,C
19763,2024008033.0,MK022,2022/2023 Genap,77.63252557388456,B
19764,2020009087.0,MK056,2022/2023 Genap,78.35652636167913,B
19765,2020027868.0,MK006,2022/2023 Genap,84.02003771711635,B
19766,2021035937.0,MK036,202/2023 Ganjil,24.67828725381111,E
19767,2019017147.0,MK126,202/2023 Ganjil,76.6818394980611,B
19768,2025039325.0,MK059,202/2023 Ganjil,85.7811632724291,A
19769,2024040340.0,MK068,202/2023 Ganjil,77.0607795486637,B
19770,2025006047.0,MK052,2022/2023 Genap,83.11395179955933,B
19771,2019013558.0,MK120,,82.88913411760689,B
19772,2021028975.0,MK077,2023/2024 Ganjil,,E
19773,,MK080,2022/2023 Genap,96.11476883217851,A
19774,2022031751.0,MK107,202/2023 Ganjil,,E
19775,2020000450.0,MK090,202/2023 Ganjil,75.67318942168612,B
19776,2019041212.0,MK097,2023/2024 Ganjil,78.4525221976562,B
19777,2019040588.0,MK068,2023/2024 Ganjil,57.81240836173781,D
19778,2022036687.0,MK073,2023/2024 Ganjil,75.30239872491009,B
19779,2022023852.0,MK041,2023/2024 Ganjil,70.95205400092794,C
19780,2024032034.0,MK133,2022/2023 Genap,85.82657171438942,A
19781,2022018806.0,MK116,2023/2024 Ganjil,70.80983595556935,C
19782,2024007725.0,MK093,2023/2024 Ganjil,80.771667987966,B
19783,2022000024.0,MK102,202/2023 Ganjil,92.43000852596391,A
19784,,MK104,2023/2024 Ganjil,76.60087603740233,B
19785,2024028921.0,MK092,202/2023 Ganjil,81.88621395551888,B
19786,2023005802.0,MK019,2023/2024 Ganjil,82.251761964955,B
19787,2021032507.0,MK118,2022/2023 Genap,,E
19788,2021004318.0,MK065,202/2023 Ganjil,70.36733813492349,C
19789,2020035151.0,MK069,202/2023 Ganjil,81.79131826403035,B
19790,2023013079.0,MK053,202/2023 Ganjil,61.67193800779178,D
19791,2019007885.0,MK147,202/2023 Ganjil,74.95744349453865,C
19792,2024017655.0,MK066,202/2023 Ganjil,61.617164665339956,D
19793,2024034374.0,MK066,2023/2024 Ganjil,69.19832707763231,C
19794,2022004209.0,MK018,2023/2024 Ganjil,70.83656426250755,C
19795,2019030795.0,MK080,2022/2023 Genap,74.5493278993744,C
19796,2025023937.0,MK039,2023/2024 Ganjil,69.63746127582989,C
19797,2024003614.0,MK127,2022/2023 Genap,71.27578506499792,C
19798,2023033841.0,MK051,2022/2023 Genap,69.56361211294418,C
19799,2024040385.0,MK127,202/2023 Ganjil,72.44671952648551,C
19800,2020014298.0,MK108,2022/2023 Genap,,E
19801,2023015438.0,MK098,2022/2023 Genap,75.17350588295996,B
19802,2019000033.0,MK145,2022/2023 Genap,74.61732467490928,C
19803,2023022726.0,MK078,2022/2023 Genap,63.093992943157986,D
19804,2020037182.0,MK048,2021/2022 Ganjil,91.6053220382224,A
19805,2022019974.0,MK082,202/2023 Ganjil,71.99269654633933,C
19806,2025033614.0,,2024/2025 Ganjil,60.767838288718515,D
19807,2021008328.0,MK033,202/2023 Ganjil,73.6254157976908,C
19808,,MK081,2023/2024 Ganjil,67.29740821506292,C
19809,2023014289.0,MK099,2022/2023 Genap,64.47028005889301,D
19810,2019013038.0,MK002,2023/2024 Ganjil,65.90741662043827,C
19811,2022032632.0,MK076,2023/2024 Ganjil,70.51175412768583,C
19812,2025006286.0,MK090,2022/2023 Genap,68.58502007139961,C
19813,2020022069.0,MK126,2023/2024 Ganjil,96.49427781234937,A
19814,2021036011.0,MK021,202/2023 Ganjil,88.06139636409573,A
19815,2022020982.0,MK005,202/2023 Ganjil,68.09670059160857,C
19816,2019001624.0,MK028,2023/2024 Ganjil,79.35469911278936,B
19817,2019038841.0,MK087,2022/2023 Genap,66.76832306039188,C
19818,2021005510.0,MK048,2023/2024 Ganjil,73.85813834236083,C
19819,2024012556.0,,2022/2023 Genap,,E
19820,2022041705.0,MK099,2023/2024 Ganjil,76.22210724056181,B
19821,2022030180.0,MK070,2022/2023 Genap,66.40465895293741,C
19822,2025040109.0,MK083,2023/2024 Ganjil,90.16366126028366,A
19823,2020023713.0,MK006,2022/2023 Genap,79.90892852924625,B
19824,2021024522.0,MK142,2023/2024 Ganjil,,E
19825,2021034773.0,MK119,2022/2023 Genap,81.38929787843279,B
19826,2020036656.0,MK125,202/2023 Ganjil,77.02887741011493,B
19827,2020002265.0,MK067,202/2023 Ganjil,76.50931140802719,B
19828,2022012798.0,MK139,2022/2023 Genap,86.27569856299047,A
19829,2023039145.0,MK024,2022/2023 Genap,83.22339263177042,B
19830,2022014228.0,MK109,202/2023 Ganjil,86.7651136115697,A
19831,2022009240.0,MK095,2022/2023 Genap,97.75419905016531,A
19832,2020024388.0,MK029,202/2023 Ganjil,73.8263548292712,C
19833,2022021886.0,MK002,202/2023 Ganjil,66.03201033733168,C
19834,2020040357.0,MK030,2023/2024 Ganjil,80.93158203082227,B
19835,2024018943.0,MK111,2023/2024 Ganjil,82.5051535953131,B
19836,2020013382.0,MK074,2022/2023 Genap,68.8872658606372,C
19837,2019017916.0,MK076,2022/2023 Genap,74.51127905368404,C
19838,2023025302.0,MK118,202/2023 Ganjil,76.90674156389778,B
19839,2022041366.0,MK019,202/2023 Ganjil,107.36964979236107,A
19840,2019000358.0,MK054,202/2023 Ganjil,85.6030931487616,A
19841,2025010017.0,MK120,2023/2024 Ganjil,67.1633245745027,C
19842,2019017230.0,MK108,202/2023 Ganjil,79.50194234992581,B
19843,2025026583.0,MK095,2023/2024 Ganjil,62.652288586280974,D
19844,2019034573.0,MK033,2022/2023 Genap,69.05416616479631,C
19845,2021014734.0,,2023/2024 Ganjil,96.89915876818088,A
19846,2025001216.0,MK139,2022/2023 Genap,70.89724553047989,C
19847,2024026881.0,MK090,2022/2023 Genap,94.61996619215454,A
19848,2024025517.0,MK146,2022/2023 Genap,73.78943448175283,C
19849,,MK065,2023/2024 Ganjil,76.13246755765772,B
19850,2022007864.0,MK132,2022/2023 Genap,66.21459259089774,C
19851,2025027693.0,MK086,2023/2024 Ganjil,78.34490491963103,B
19852,2025000264.0,MK036,2023/2024 Ganjil,72.20842582516406,C
19853,2020013649.0,MK114,2022/2023 Genap,92.67407166651373,A
19854,2022029379.0,,2022/2023 Genap,70.2573070320126,C
19855,2020027458.0,MK037,2023/2024 Ganjil,73.29190069697833,C
19856,2023037954.0,MK133,2022/2023 Genap,71.65695019389896,C
19857,,MK050,202/2023 Ganjil,69.37151520687235,C
19858,2020000628.0,MK069,2022/2023 Genap,,E
19859,2020000744.0,MK101,2022/2023 Genap,71.86489462938064,C
19860,2024029745.0,MK098,202/2023 Ganjil,81.50131001319794,B
19861,2020017117.0,MK143,2023/2024 Ganjil,70.91505351036106,C
19862,2024001487.0,MK037,2022/2023 Genap,,E
19863,2025023102.0,MK027,202/2023 Ganjil,93.58501609588546,A
19864,2021015295.0,MK112,202/2023 Ganjil,75.93913709464054,B
19865,2024032650.0,MK001,2023/2024 Ganjil,85.62407098520845,A
19866,2020027426.0,MK125,2023/2024 Ganjil,67.04674845388051,C
19867,2020017421.0,MK135,2023/2024 Ganjil,68.23191578610788,C
19868,2024023303.0,MK029,202/2023 Ganjil,70.0887675078286,C
19869,2023009655.0,MK038,2023/2024 Ganjil,75.58637257102686,B
19870,2020012639.0,MK008,2022/2023 Genap,64.9351795228634,D
19871,2024029999.0,,2022/2023 Genap,77.09584075051801,B
19872,2020037520.0,MK096,2022/2023 Genap,84.350153080694,B
19873,2020019484.0,MK026,202/2023 Ganjil,73.5451589512651,C
19874,2024032752.0,MK113,2023/2024 Ganjil,90.50660703343992,A
19875,2021018377.0,MK011,202/2023 Ganjil,68.21398655433087,C
19876,2021030565.0,MK023,202/2023 Ganjil,84.45916053127175,B
19877,2022002232.0,MK033,2023/2024 Ganjil,71.81901555384732,C
19878,2024038930.0,MK130,2022/2023 Genap,80.42676432732095,B
19879,2022010904.0,MK113,202/2023 Ganjil,80.82818958989779,B
19880,2025025224.0,MK061,2023/2024 Ganjil,70.46680722774056,C
19881,2021007370.0,MK132,2022/2023 Genap,87.25824921423413,A
19882,2022034488.0,MK012,2023/2024 Ganjil,79.84197536723005,B
19883,2023028318.0,MK107,2023/2024 Ganjil,83.63606395895465,B
19884,2023034220.0,MK103,2022/2023 Genap,66.88982334823284,C
19885,2023017623.0,MK066,2022/2023 Genap,76.19113601559685,B
19886,2019035602.0,MK135,202/2023 Ganjil,61.9460886471888,D
19887,2024018144.0,MK125,202/2023 Ganjil,77.12615706425429,B
19888,2025017473.0,MK057,2022/2023 Genap,80.24112085956645,B
19889,2023012176.0,MK046,2023/2024 Ganjil,97.78389801643844,A
19890,2020036654.0,MK022,2022/2023 Genap,88.60636969488658,A
19891,2022002029.0,MK139,2022/2023 Genap,72.04340590318171,C
19892,,MK148,2022/2023 Genap,79.22284289512163,B
19893,2019000125.0,MK005,202/2023 Ganjil,78.76799100730878,B
19894,2022030248.0,MK068,2023/2024 Ganjil,78.73289670381915,B
19895,2023021306.0,MK014,,83.33057407635836,B
19896,2025039786.0,MK131,202/2023 Ganjil,84.9997798221631,B
19897,2023041440.0,MK114,2022/2023 Genap,81.03744280051293,B
19898,2023001494.0,MK027,2022/2023 Genap,72.75070804849997,C
19899,2020033589.0,MK004,202/2023 Ganjil,81.14669944770637,B
19900,2019017356.0,MK128,2022/2023 Genap,69.0272722016928,C
19901,2022008976.0,MK064,2023/2024 Ganjil,81.28903295783459,B
19902,2021012515.0,MK086,202/2023 Ganjil,,E
19903,2019027771.0,MK080,2022/2023 Genap,79.66434852948363,B
19904,2020028047.0,MK019,202/2023 Ganjil,,E
19905,2019039972.0,MK116,2023/2024 Ganjil,86.25880688650635,A
19906,2019007557.0,MK094,202/2023 Ganjil,70.31804587230657,C
19907,2025033936.0,MK069,,79.38470541630537,B
19908,2020026052.0,MK031,202/2023 Ganjil,,E
19909,2022036082.0,,2022/2023 Genap,67.66223002040094,C
19910,2025003528.0,MK149,202/2023 Ganjil,75.08943155320895,B
19911,2023004076.0,MK110,2022/2023 Genap,81.97143276091475,B
19912,2021024058.0,MK036,2022/2023 Genap,73.85635438018359,C
19913,2020022923.0,MK041,202/2023 Ganjil,74.66675234593613,C
19914,2025036107.0,MK065,202/2023 Ganjil,,E
19915,2025030650.0,MK076,202/2023 Ganjil,93.05025341173116,A
19916,2021023197.0,MK124,202/2023 Ganjil,76.93685450166127,B
19917,2024012469.0,MK022,202/2023 Ganjil,72.47651895529525,C
19918,2021021729.0,MK121,202/2023 Ganjil,74.57657995147389,C
19919,2021028924.0,MK022,202/2023 Ganjil,84.4657460911365,B
19920,2019020183.0,MK126,2022/2023 Genap,95.18326709320465,A
19921,2023005432.0,MK069,2023/2024 Ganjil,72.09145553726987,C
19922,2019002825.0,MK010,,78.13064216222314,B
19923,2024018812.0,MK011,2023/2024 Ganjil,66.25565886112554,C
19924,2025001664.0,MK005,2023/2024 Ganjil,80.31477436290155,B
19925,2020032028.0,MK012,2022/2023 Genap,,E
19926,2021039582.0,MK044,2023/2024 Ganjil,69.8000117376197,C
19927,2019030878.0,MK109,202/2023 Ganjil,62.41207009811842,D
19928,2024037457.0,MK093,2022/2023 Genap,85.54466644360825,A
19929,2020023395.0,MK090,2023/2024 Ganjil,86.68287946727854,A
19930,2024000476.0,MK029,2023/2024 Ganjil,78.30754431151554,B
19931,2020006927.0,MK036,2023/2024 Ganjil,80.42030416401131,B
19932,2021020313.0,MK035,2023/2024 Ganjil,79.7751376825436,B
19933,2020038445.0,MK113,2023/2024 Ganjil,74.38262007271301,C
19934,2020025406.0,MK008,,,E
19935,2024031555.0,MK016,2022/2023 Genap,91.64943039591452,A
19936,2021011725.0,MK043,202/2023 Ganjil,86.99744260223814,A
19937,2024004971.0,MK069,2023/2024 Ganjil,,E
19938,2021023838.0,MK144,2023/2024 Ganjil,88.01744193970897,A
19939,2024032639.0,MK056,2023/2024 Ganjil,89.45860175369748,A
19940,2021022199.0,MK041,2022/2023 Genap,86.52448011922112,A
19941,2021027604.0,MK077,2021/2022 Genap,84.3726714177943,B
19942,2021024420.0,MK008,2022/2023 Genap,,E
19943,2022017088.0,MK054,2022/2023 Genap,78.80949454204911,B
19944,2021000132.0,MK090,202/2023 Ganjil,64.40169943570797,D
19945,2019008415.0,MK120,2022/2023 Genap,92.85755353593302,A
19946,2021041363.0,MK133,202/2023 Ganjil,76.297473050776,B
19947,2023035257.0,MK009,2023/2024 Ganjil,76.82054323455104,B
19948,2023041481.0,MK071,2023/2024 Ganjil,65.58253587437937,C
19949,2020008738.0,MK030,2023/2024 Ganjil,80.04504415565965,B
19950,2024008224.0,MK081,2023/2024 Ganjil,85.91216234704495,A
19951,2021003853.0,MK108,2022/2023 Genap,86.24831035776477,A
19952,2025025089.0,MK095,202/2023 Ganjil,84.95100448874851,B
19953,2024027972.0,MK065,2022/2023 Genap,76.7268932707979,B
19954,2025002612.0,MK030,2023/2024 Ganjil,72.13115226501337,C
19955,2023038670.0,,2022/2023 Genap,80.69822648802759,B
19956,2025008952.0,MK095,2023/2024 Ganjil,78.00119929026545,B
19957,2025012678.0,MK088,202/2023 Ganjil,76.75002837232886,B
19958,2019031444.0,MK075,2022/2023 Genap,92.85734965772697,A
19959,2021028211.0,MK106,202/2023 Ganjil,78.21348924056387,B
19960,2025000885.0,MK080,2022/2023 Genap,78.8824856399651,B
19961,2022016167.0,MK137,202/2023 Ganjil,79.50850343053847,B
19962,2021039203.0,MK061,2022/2023 Genap,78.14000559673532,B
19963,2023015472.0,MK097,2022/2023 Genap,66.9785466392982,C
19964,2022014888.0,MK006,2023/2024 Ganjil,79.87208182593031,B
19965,2020003780.0,MK045,2022/2023 Genap,84.88572685372206,B
19966,2024004520.0,,202/2023 Ganjil,57.911524477778464,D
19967,2021008306.0,MK037,202/2023 Ganjil,77.7191114793847,B
19968,2024007582.0,MK090,202/2023 Ganjil,87.99547351178406,A
19969,2024012685.0,MK145,2023/2024 Ganjil,82.45360329549396,B
19970,2025033131.0,MK102,202/2023 Ganjil,79.43303288945776,B
19971,2022035633.0,MK110,2023/2024 Ganjil,78.61921227874119,B
19972,2025041351.0,MK050,202/2023 Ganjil,90.31473302467035,A
19973,2021031435.0,MK123,2023/2024 Ganjil,91.27675673761416,A
19974,2024001208.0,MK071,202/2023 Ganjil,68.09002690399261,C
19975,2022012266.0,MK111,2023/2024 Ganjil,73.40472209532633,C
19976,2024003860.0,MK031,2022/2023 Genap,73.48486402143126,C
19977,,MK115,202/2023 Ganjil,75.57826511529578,B
19978,2025034530.0,MK048,2023/2024 Ganjil,82.9151810842653,B
19979,2024000166.0,MK145,2023/2024 Ganjil,,E
19980,2025014261.0,MK057,2023/2024 Ganjil,74.79146093724971,C
19981,2023019721.0,MK147,2023/2024 Ganjil,93.26622333705343,A
19982,2022020557.0,MK015,202/2023 Ganjil,79.19560389196788,B
