id_mahasiswa,kampus,prodi,angkatan,status,jalur_masuk,jenjang,jenis_kelamin,ipk
2022030706,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,,P,2.8339960912627435
2022030867,Universitas Islam Indonesia,Sastra Inggris,2022,,Mandiri,D3,L,3.2711046672114414
2022031044,Universitas Islam Indonesia,Sastra Inggris,2022,,Beasiswa,S1,,2.9547515861554183
2022031046,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,D3,P,3.256869674111815
2022031598,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Alih Jenjang,S1,L,3.450505700895943
2022031725,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Beasiswa,S1,P,3.3134489841230628
2022031821,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,P,3.2097549217822343
2022031839,Universitas Islam Indonesia,Sastra Inggris,2022,,Mandiri,S1,L,3.4173282909218052
2022032139,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,P,3.297850389713523
2022032187,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Transfer,,L,3.4449976167816505
2022032463,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,S1,L,3.6741071319549863
2022032482,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,S1,P,3.2252932843528606
2022033278,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Beasiswa,D3,P,3.054382875039843
2022033287,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,P,3.458416372416122
2022033544,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S1,L,3.175300987875015
2022033647,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,S1,P,3.029902789163211
2022033809,Universitas Islam Indonesia,,2022,AKTIF,Transfer,S1,L,2.727958619723281
2022033816,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,S2,P,3.376420296737505
2022034128,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Alih Jenjang,S1,P,3.681745501420334
2022034621,Universitas Islam Indonesia,,2022,,Beasiswa,S1,L,3.839079724020779
2022034864,Universitas Islam Indonesia,Sastra Inggris,2022,,Beasiswa,S1,L,3.7246024870908756
2022034960,Universitas Islam Indonesia,Sastra Inggris,2022,,Transfer,,P,3.192739977381802
2022035111,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Beasiswa,D4,P,3.0375182601777526
2022035219,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Transfer,S2,L,3.4834792982897222
2022035559,Universitas Islam Indonesia,,2022,LULUS,Beasiswa,S2,P,3.544345949034635
2022035833,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,D4,L,3.3266594704313266
2022036324,Universitas Islam Indonesia,,2022,,Transfer,,P,3.1112937189221217
2022036412,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,L,2.9953396423839513
2022036524,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,D3,P,2.8266569188412034
2022037038,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Beasiswa,S1,P,2.904523815981752
2022037439,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S1,L,3.048004709312477
2022037561,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,L,3.333209794092733
2022037754,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,L,3.0481430259159317
2022037809,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Beasiswa,S1,P,2.97781125084955
2022037933,Universitas Islam Indonesia,,2022,AKTIF,Mandiri,S1,L,3.5776811667954247
2022038096,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S1,P,3.0753505820137077
2022038460,Universitas Islam Indonesia,Sastra Inggris,2022,DO,Mandiri,S1,L,3.541266421856601
2022038857,Universitas Islam Indonesia,Sastra Inggris,2022,DO,Mandiri,S1,L,3.606533650379754
2022039015,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,P,3.2878727705079256
2022040016,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S1,L,2.8974935933645605
2022040025,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,L,3.013188712609511
2022040101,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,,S1,P,2.966519837151844
2022040244,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S3,P,3.0369994523778185
2022040390,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Mandiri,D3,P,3.0882798238944384
2022040498,Universitas Islam Indonesia,Sastra Inggris,2022,LULUS,Transfer,S1,P,3.025122253283389
2022040841,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Mandiri,S1,L,3.117464484317176
2022041407,Universitas Islam Indonesia,,2022,LULUS,Mandiri,S1,,3.335753010973174
2022041425,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Alih Jenjang,S1,L,3.2289534521325085
2022041449,Universitas Islam Indonesia,Sastra Inggris,2022,AKTIF,Transfer,S1,L,2.7629749374198997
2022000079,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,,L,3.0531677601066445
2022000292,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,S1,P,3.3526200207395656
2022000873,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.0767406206450576
2022001209,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,DO,,S1,L,3.0112901298742587
2022001804,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,D4,,3.269118873511919
2022002204,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,D4,L,
2022003501,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Alih Jenjang,S1,L,3.172850223080342
2022003538,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,0.6153212526397056
2022003734,Universitas Islam Indonesia, Sejarah Kebudayaan Islam ,2022,AKTIF,Mandiri,S1,L,2.798810993048026
2022003808,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S1,P,2.8472956391527804
2022003922,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,S1,L,3.511445104308209
2022004821,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,D3,L,3.4307451261803346
2022005269,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.499355683877991
2022005533,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,,S2,L,3.1708671826370356
2022005657,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,L,2.886557643302905
2022005667,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.1224269001592213
2022005701,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,3.279304308731993
2022005769,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,
2022006100,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,D4,L,2.90851295155944
2022006570,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,D3,P,3.3277196986767743
2022007105,Universitas Islam Indonesia, Sejarah Kebudayaan Islam ,2022,LULUS,Mandiri,S1,P,3.249334915486676
2022007639,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,,D3,L,3.429360337745247
2022007716,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,L,3.4493336133433323
2022007804,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,DO,Mandiri,S1,P,3.0430419305207113
2022008160,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,D3,P,2.8469179754919938
2022010122,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.460064039125804
2022010213,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.2300617376954364
2022010676,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,P,3.1197088081927546
2022010878,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.6314331948017045
2022010894,Universitas Islam Indonesia,,2022,AKTIF,Transfer,D3,L,3.027851797243926
2022011445,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Alih Jenjang,S1,L,3.6111000116103815
2022011744,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,Profesi,L,3.383753249622653
2022011852,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,D3,L,2.9400431403635747
2022011866,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,P,3.373936823792453
2022012275,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,DO,Beasiswa,S2,P,2.970295000889551
2022012348,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,2.8794889979663463
2022012359,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,P,3.141053015956806
2022013319,,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.643953870916295
2022013653,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S1,P,3.1655233806952294
2022013831,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,3.3994273251627116
2022013870,,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,P,3.222604988760982
2022014500,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,P,3.003544718055937
2022014759,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,P,3.7505673533848927
2022014766,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S1,,3.3952509117072274
2022014768,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.3121840398147224
2022014888,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.3657286544079503
2022015035,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,3.163135435170365
2022015229,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,L,3.297545782988611
2022015303,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,,L,2.8178262325204133
2022016080,Universitas Islam Indonesia,,2022,DO,Beasiswa,D4,P,2.815552996030155
2022016131,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,Profesi,P,3.2053830197490085
2022017547,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.592956232904511
2022017758,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,2.897535981636498
2022018214,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,3.1650487357333863
2022018342,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,P,3.3388534763724302
2022018558,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.2138756002155624
2022018722,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S2,,3.271272201666314
2022019006,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.065719665005541
2022019417,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,S1,P,3.0516962372964467
2022020093,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,D3,P,2.9159671128141262
2022020165,,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,2.759677979309925
2022020185,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,D3,P,3.221649324494022
2022020557,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,S1,P,3.172615265228289
2022020896,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S2,L,3.0251670262564962
2022021303,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,L,3.2825372415931526
2022021663,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.120328066043759
2022022550,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,D3,P,3.2367959951428387
2022022740,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,2.7559573810650004
2022023109,,Sejarah Kebudayaan Islam,2022,LULUS,Alih Jenjang,S1,L,2.9160920784391138
2022023153,,Sejarah Kebudayaan Islam,2022,,Mandiri,S1,L,3.0521386234019996
2022023487,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,3.132165059018707
2022023602,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S2,P,3.4331705955068337
2022024688,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,,P,2.7424773141476915
2022025303,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,L,2.9849437017472855
2022025570,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,3.0451259527409924
2022025576,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,
2022025644,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,S1,L,2.935266608753988
2022025695,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,,
2022025718,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,D3,P,2.7644106353497255
2022025898,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,P,3.40931420048379
2022026162,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,2.981367624092818
2022026256,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,3.232518312228166
2022026417,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,,L,3.5543409005268405
2022026700,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,,2.9133073198841504
2022027184,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.1195740404881827
2022027680,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,,P,2.7676585230637816
2022028265,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,P,3.46956278109947
2022028473,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,S1,P,3.498422934743001
2022028724,Universitas Islam Indonesia,,2022,LULUS,Mandiri,S1,P,3.4080432732800254
2022028906,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,3.317207809391679
2022029124,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,L,3.4272525677255805
2022029268,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Alih Jenjang,S1,P,3.513462335690362
2022030430,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.460480569840609
2022030671,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.256644000308623
2022031049,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Mandiri,S1,P,3.5356288553720137
2022031176,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Transfer,D4,,3.7793843707712695
2022031221,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,D3,P,3.019319959576518
2022031639,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Alih Jenjang,,P,2.9512328910631274
2022031664,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,
2022031765,,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,D3,L,3.1724032773364854
2022031879,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.471527654041599
2022032246,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,2.922000063242453
2022032276,,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,L,3.0082066888504713
2022032327,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,
2022032402,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,D3,L,3.183579615093939
2022032432,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,CUTI,Mandiri,S1,L,2.8913487366225805
2022032632,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,,2.87490780242089
2022033747,Universitas Islam Indonesia,,2022,AKTIF,Beasiswa,S1,L,3.3102833397741
2022033928,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S3,L,2.86399391975245
2022033955,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.4607978469125165
2022034995,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.453221407414267
2022035437,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Transfer,S1,P,3.1658950307866793
2022035829,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,D3,L,3.220795846800065
2022036167,Universitas Islam Indonesia, Sejarah Kebudayaan Islam ,2022,AKTIF,Mandiri,S1,P,2.940882915168851
2022036556,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,2.8747408622783754
2022036980,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,DO,Mandiri,S1,L,3.508687406271431
2022037369,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,D3,,3.356931122234697
2022037919,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,,Transfer,S1,P,3.018864726945126
2022038283,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.061805175036736
2022038571,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,P,3.365789710170482
2022038601,Universitas Islam Indonesia,,2022,LULUS,Mandiri,S1,P,3.4946491887991957
2022038614,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,D4,P,3.1788205328700054
2022038864,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,D4,P,3.018469796290322
2022039465,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,S1,P,3.1400675231169783
2022039538,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,,2.9799231203785648
2022039853,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Beasiswa,S1,L,3.3115666281540586
2022040471,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Mandiri,S1,L,2.9784096738768495
2022040743,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.2806832223564997
2022041142,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S1,P,3.0203450775326126
2022041180,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,AKTIF,Alih Jenjang,S2,L,3.40876627786771
2022041558,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Mandiri,S1,P,3.337691462366028
2022041677,Universitas Islam Indonesia,Sejarah Kebudayaan Islam,2022,LULUS,Beasiswa,S2,L,2.9563802685493212
2022000103,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,L,3.866676955122915
2022000542,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S2,L,3.4247532774934157
2022000598,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S2,L,3.1076689041558363
2022000944,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,L,3.370577668937858
2022001534,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Beasiswa,S1,L,3.1233202143083902
2022001747,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,D3,L,3.083670765863401
2022001761,,Teknik Elektro,2022,,Mandiri,S1,L,3.4319275001635687
2022001816,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,,3.2458571687532056
2022001872,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Beasiswa,S1,L,3.286801100965536
2022002722,Universitas Islam Indonesia,Teknik Elektro,2022,CUTI,Beasiswa,Profesi,P,3.0264995219924353
2022002841,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,L,2.6621844377797865
2022003054,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,,S1,P,3.246452407351053
2022003245,Universitas Islam Indonesia,Teknik Elektro,2022,DO,Mandiri,S1,P,3.1443932093955818
2022003458,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,P,3.316379124526838
2022003681,Universitas Islam Indonesia,,2022,DO,Mandiri,S1,L,3.2830230891781147
2022003721,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Alih Jenjang,S1,P,3.2358681300843917
2022003888,Universitas Islam Indonesia,Teknik Elektro,2022,CUTI,Beasiswa,S1,P,3.595228990592904
2022003911,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Mandiri,S1,P,3.271652006727732
2022004320,Universitas Islam Indonesia, Teknik Elektro ,2022,AKTIF,Transfer,S1,L,3.399102249608762
2022004378,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Transfer,S1,P,3.8253252023791724
2022004834,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,L,3.363230154253818
2022004924,,Teknik Elektro,2022,AKTIF,Beasiswa,D4,L,3.197754210088802
2022005126,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Alih Jenjang,S1,P,2.8291306167183605
2022005244,Universitas Islam Indonesia,,2022,LULUS,Mandiri,S1,L,3.3543670379017905
2022005433,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,P,3.676618814134246
2022005761,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,D4,L,3.7828586561617144
2022006152,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,D4,P,3.705422938153749
2022006237,Universitas Islam Indonesia, Teknik Elektro ,2022,AKTIF,Mandiri,S1,L,3.4485364629862616
2022006301,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Beasiswa,S1,P,2.910190257122263
2022006648,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,L,3.3151351496968804
2022006849,Universitas Islam Indonesia,Teknik Elektro,2022,,Transfer,S1,L,3.2042987038091715
2022006990,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Beasiswa,S1,P,3.0687293494678562
2022007321,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Transfer,S1,L,3.5111370038694294
2022007331,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Beasiswa,S1,L,3.693407273941405
2022007473,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Beasiswa,S1,L,3.3970688338126926
2022007671,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,L,
2022008106,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Transfer,S1,P,3.2170441653405257
2022008284,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S2,P,
2022008365,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Mandiri,S1,L,3.858999816941959
2022008938,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,P,3.5098033990991966
2022009065,Universitas Islam Indonesia,,2022,AKTIF,Alih Jenjang,S1,P,3.3198561034289473
2022009433,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,P,3.1621550986613456
2022009606,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Beasiswa,S2,L,3.3692454296201055
2022009868,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Alih Jenjang,S1,L,3.094913057995442
2022009883,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S2,L,3.037584836370245
2022010062,Universitas Islam Indonesia,Teknik Elektro,2022,CUTI,Beasiswa,S1,P,3.493082138295447
2022010164,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Beasiswa,S2,L,3.729453575722673
2022010592,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,L,3.583346723287635
2022010719,Universitas Islam Indonesia,Teknik Elektro,2022,,Transfer,S2,L,3.356698747741803
2022010906,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,P,2.9908611791796824
2022010983,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,P,3.3227923804983606
2022011024,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,L,3.100863438373836
2022011331,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Beasiswa,D4,L,3.0768212910575556
2022012414,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Mandiri,S1,L,3.0753677025431427
2022013253,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Mandiri,S1,P,3.1337466156399776
2022013420,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,P,
2022013549,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Beasiswa,S1,L,3.183002894832127
2022013920,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Alih Jenjang,S1,P,3.206800946644156
2022014051,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Mandiri,S1,L,3.2939936213654777
2022014064,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Mandiri,D3,P,3.0382253913268635
2022014078,Universitas Islam Indonesia,Teknik Elektro,2022,LULUS,Transfer,S1,L,3.4923533652367236
2022014286,Universitas Islam Indonesia,Teknik Elektro,2022,AKTIF,Transfer,S1,P,
